snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
60,101,3,446,446,60,60,60,0,0,0,310,7910,3490,,,,,,,,,,,,,,,,,0,0,0
61,101,3,453,453,61,61,61,0,0,0,300,7900,3480,,,,,,,,,,,,,,,,,0,0,0
62,101,3,460,460,62,62,62,0,0,0,290,7890,3470,,,,,,,,,,,,,,,,,0,0,0
63,101,3,467,467,63,63,63,0,0,0,280,7880,3460,,,,,,,,,,,,,,,,,0,0,0
64,101,3,475,475,64,64,64,0,0,0,270,7870,3450,,,,,,,,,,,,,,,,,0,0,0
65,101,3,483,483,65,65,65,0,0,0,260,7860,3440,,,,,,,,,,,,,,,,,0,0,0
66,101,3,491,491,66,66,66,0,0,0,250,7850,3430,,,,,,,,,,,,,,,,,0,0,0
67,101,3,498,498,67,67,67,0,0,0,240,7840,3420,,,,,,,,,,,,,,,,,0,0,0
68,101,3,506,506,68,68,68,0,0,0,230,7830,3410,,,,,,,,,,,,,,,,,0,0,0
69,101,3,513,513,69,69,69,0,0,0,220,7820,3400,,,,,,,,,,,,,,,,,0,0,0
70,101,3,520,520,70,70,70,0,0,0,210,7810,3390,,,,,,,,,,,,,,,,,0,0,0
71,101,3,527,527,71,71,71,0,0,0,200,7800,3380,,,,,,,,,,,,,,,,,0,0,0
72,101,3,534,534,72,72,72,0,0,0,190,7790,3370,,,,,,,,,,,,,,,,,0,0,0
73,101,3,541,541,73,73,73,0,0,0,180,7780,3360,,,,,,,,,,,,,,,,,0,0,0
74,101,3,548,548,74,74,74,0,0,0,170,7770,3350,,,,,,,,,,,,,,,,,0,0,0
75,101,3,555,555,75,75,75,0,0,0,160,7760,3340,,,,,,,,,,,,,,,,,0,0,0
76,101,3,562,562,76,76,76,0,0,0,150,7750,3330,,,,,,,,,,,,,,,,,0,0,0
77,101,3,569,569,77,77,77,0,0,0,140,7740,3320,,,,,,,,,,,,,,,,,0,0,0
78,101,3,576,576,78,78,78,0,0,0,130,7730,3310,,,,,,,,,,,,,,,,,0,0,0
79,101,3,583,583,79,79,79,0,0,0,120,7720,3300,,,,,,,,,,,,,,,,,0,0,0
80,101,3,590,590,80,80,80,0,0,0,110,7710,3290,,,,,,,,,,,,,,,,,0,0,0
81,101,3,598,598,81,81,81,0,0,0,100,7700,3280,,,,,,,,,,,,,,,,,0,0,0
82,101,3,605,605,82,82,82,0,0,0,90,7690,3270,,,,,,,,,,,,,,,,,0,0,0
83,101,3,612,612,83,83,83,0,0,0,80,7680,3260,,,,,,,,,,,,,,,,,0,0,0
84,101,3,620,620,84,84,84,0,0,0,70,7670,3250,,,,,,,,,,,,,,,,,0,0,0
85,101,3,627,627,85,85,85,0,0,0,60,7660,3240,,,,,,,,,,,,,,,,,0,0,0
86,101,3,635,635,86,86,86,0,0,0,50,7650,3230,,,,,,,,,,,,,,,,,0,0,0
87,101,3,643,643,87,87,87,0,0,0,40,7640,3220,,,,,,,,,,,,,,,,,0,0,0
88,101,3,651,651,88,88,88,0,0,0,30,7630,3210,,,,,,,,,,,,,,,,,0,0,0
89,101,3,658,658,89,89,89,0,0,0,20,7620,3200,,,,,,,,,,,,,,,,,0,0,0
90,101,3,666,666,90,90,90,0,0,0,10,7610,3190,,,,,,,,,,,,,,,,,0,0,0
91,101,3,673,673,91,91,91,0,0,0,0,7600,3180,,,,,,,,,,,,,,,,,1,0,0
92,101,3,680,680,0,92,92,1,0,0,890,7590,3170,,,,,,,,,,,,,,,,,0,0,0
93,101,3,687,687,1,93,93,1,0,0,880,7580,3160,,,,,,,,,,,,,,,,,0,0,0
94,101,3,695,695,2,94,94,1,0,0,870,7570,3150,,,,,,,,,,,,,,,,,0,0,0
95,101,3,703,703,3,95,95,1,0,0,860,7560,3140,,,,,,,,,,,,,,,,,0,0,0
96,101,3,711,711,4,96,96,1,0,0,850,7550,3130,,,,,,,,,,,,,,,,,0,0,0
97,101,3,718,718,5,97,97,1,0,0,840,7540,3120,,,,,,,,,,,,,,,,,0,0,0
98,101,3,725,725,6,98,98,1,0,0,830,7530,3110,,,,,,,,,,,,,,,,,0,0,0
99,101,3,733,733,7,99,99,1,0,0,820,7520,3100,,,,,,,,,,,,,,,,,0,0,0
100,101,3,740,740,8,100,100,1,0,0,810,7510,3090,,,,,,,,,,,,,,,,,0,0,0
101,101,3,747,747,9,101,101,1,0,0,800,7500,3080,,,,,,,,,,,,,,,,,0,0,0
102,101,3,754,754,10,102,102,1,0,0,790,7490,3070,,,,,,,,,,,,,,,,,0,0,0
103,101,3,761,761,11,103,103,1,0,0,780,7480,3060,,,,,,,,,,,,,,,,,0,0,0
104,101,3,769,769,12,104,104,1,0,0,770,7470,3050,,,,,,,,,,,,,,,,,0,0,0
105,101,3,777,777,13,105,105,1,0,0,760,7460,3040,,,,,,,,,,,,,,,,,0,0,0
106,101,3,785,785,14,106,106,1,0,0,750,7450,3030,,,,,,,,,,,,,,,,,0,0,0
107,101,3,793,793,15,107,107,1,0,0,740,7440,3020,,,,,,,,,,,,,,,,,0,0,0
108,101,3,800,800,16,108,108,1,0,0,730,7430,3010,,,,,,,,,,,,,,,,,0,0,0
109,101,3,808,808,17,109,109,1,0,0,720,7420,3000,,,,,,,,,,,,,,,,,0,0,0
110,101,3,815,815,18,110,110,1,0,0,710,7410,2990,,,,,,,,,,,,,,,,,0,0,0
111,101,3,822,822,19,111,111,1,0,0,700,7400,2980,,,,,,,,,,,,,,,,,0,0,0
112,101,3,830,830,20,112,112,1,0,0,690,7390,2970,,,,,,,,,,,,,,,,,0,0,0
113,101,3,837,837,21,113,113,1,0,0,680,7380,2960,,,,,,,,,,,,,,,,,0,0,0
114,101,3,844,844,22,114,114,1,0,0,670,7370,2950,,,,,,,,,,,,,,,,,0,0,0
115,101,3,851,851,23,115,115,1,0,0,660,7360,2940,,,,,,,,,,,,,,,,,0,0,0
116,101,3,858,858,24,116,116,1,0,0,650,7350,2930,,,,,,,,,,,,,,,,,0,0,0
117,101,3,865,865,25,117,117,1,0,0,640,7340,2920,,,,,,,,,,,,,,,,,0,0,0
118,101,3,872,872,26,118,118,1,0,0,630,7330,2910,,,,,,,,,,,,,,,,,0,0,0
119,101,3,880,880,27,119,119,1,0,0,620,7320,2900,,,,,,,,,,,,,,,,,0,0,0
120,101,3,887,887,28,120,120,1,0,0,610,7310,2890,,,,,,,,,,,,,,,,,0,0,0
121,101,3,895,895,29,121,121,1,0,0,600,7300,2880,,,,,,,,,,,,,,,,,0,0,0
122,101,3,902,902,30,122,122,1,0,0,590,7290,2870,,,,,,,,,,,,,,,,,0,0,0
123,101,3,909,909,31,123,123,1,0,0,580,7280,2860,,,,,,,,,,,,,,,,,0,0,0
124,101,3,916,916,32,124,124,1,0,0,570,7270,2850,3531.0575158873453,0.35547034647913434,12.996383582044361,14.108341333726838,523.728130556032,1.102107652626698,5328.052850792826,5.02471459029896e-05,1843.7525382874035,20903.30422403425,730.468241340849,1564.2883581620674,442.6665710065788,2102.9557761775886,39.13561777327759,1363.2174179255335,0,0,0
125,101,3,923,923,33,125,125,1,0,0,560,7260,2840,3533.0516746175044,0.3552813910222183,12.994874701647626,14.105642559396449,523.8097337106033,1.1020297733345759,5328.662547462865,4.9848359030743654e-05,1843.8563288621594,20904.4119451952,730.5588769003584,1564.4526594343183,442.5713348944809,2103.299031644647,39.12949674251438,1363.4872076469358,0,0,0
126,101,3,931,931,34,126,126,1,0,0,550,7250,2830,3527.8097048637233,0.3552119861937721,12.996939612699213,14.10759094619007,523.7822771768658,1.1020681007445556,5328.798374081666,4.9455852266722046e-05,1843.720128807981,20903.22630177753,730.4924978370849,1564.302069560667,442.59794829097314,2103.16490782968,39.13494256910909,1363.419640275415,0,0,0
127,101,3,939,939,35,127,127,1,0,0,540,7240,2820,3532.6105783873454,0.3552027281979766,12.994064143606657,14.104589439574653,523.8638471770007,1.1021049547297244,5328.710856909488,4.906947842088828e-05,1843.9405195323934,20904.652297577974,730.6035262099424,1564.5107729516812,442.5361726846003,2103.5809019811186,39.13145847029834,1363.6907557722282,0,0,0
128,101,3,946,946,36,128,128,1,0,0,530,7230,2810,3528.740120538508,0.3551892184720119,12.995469260108841,14.10620663104136,523.9688392103576,1.1025377347466034,5328.641808099606,4.868909486723798e-05,1844.2006804272899,20906.553084708383,730.7461132731515,1564.7836117114261,442.61962967255863,2104.0789910650346,39.1407699758959,1364.0206879787586,0,0,0
129,101,3,953,953,37,129,129,1,0,0,520,7220,2800,3531.2292081950377,0.35520887039134097,12.993748520478,14.104653013907704,523.8157961319412,1.1018622986253785,5328.408201005106,4.831456336825923e-05,1843.6524295568456,20902.26114630615,730.4815427540739,1564.2144757459598,442.4530035734825,2103.319807980031,39.13138324126995,1363.5579363090321,0,0,0
130,101,3,960,960,38,130,130,1,0,0,510,7210,2790,3528.519989169788,0.35514694748073916,12.994596721660987,14.105324075830282,523.9195141079962,1.1021325865562683,5328.5280810880395,4.7945749907432825e-05,1843.8470100558086,20903.964987582876,730.6136752888137,1564.4610121058363,442.47987334949045,2103.775054723038,39.13619385414769,1363.8813939467723,0,0,0
131,101,3,967,967,39,131,131,1,0,0,500,7200,2780,3537.4503037661334,0.3553217355159444,12.989717076311207,14.10139758933095,523.9554510461378,1.1019766588401545,5327.727942420748,4.758252452934621e-05,1843.966465337294,20904.410712814104,730.6634561708172,1564.536576491092,442.3738343504994,2103.9869033816035,39.12994735806665,1363.996998192352,0,0,0
132,101,3,975,975,40,132,132,1,0,0,490,7190,2770,3533.5094858121574,0.3552930530515976,12.991186714077537,14.102967517539462,524.0659094175685,1.1022185327966048,5327.715702705608,4.72247611870203e-05,1844.104319055033,20906.039506434565,730.7963280656246,1564.7733251283012,442.3968915558141,2104.412122455811,39.13544116433279,1364.3168614707777,0,0,0
133,101,3,982,982,41,133,133,1,0,0,480,7180,2760,3523.896142753017,0.3553616493369265,12.99545845807747,14.108291083623602,524.1268645638296,1.102392053333378,5327.295285475316,4.687233759607239e-05,1843.9806408198504,20906.156584733806,730.8365864036465,1564.8017155096497,442.4536017671917,2104.4912983854792,39.14644641801622,1364.4327503687182,0,0,0
134,101,3,989,989,42,134,134,1,0,0,470,7170,2750,3529.0622566280863,0.35553889618767137,12.992454716890343,14.106439063947212,523.8905325414764,1.1022768788029151,5326.525431394314,4.652513509536074e-05,1843.7771439172568,20901.699359955343,730.5283974119885,1564.2124627350618,442.49561513682755,2103.7831840304125,39.150007781969855,1363.8492606236557,0,0,0
135,101,3,996,996,43,135,135,1,0,0,460,7160,2740,3525.9538688285215,0.3556750879650461,12.993534861761779,14.108770757807745,523.9198725602066,1.1033123367076647,5325.959917205855,4.6183038513777204e-05,1844.3281619394138,20903.42078147172,730.6282979549599,1564.4620655368903,442.79377192388193,2104.32099881619,39.17315174312388,1364.0714535211298,0,0,0
136,101,3,1003,1003,44,136,136,1,0,0,450,7150,2730,3527.3507129676373,0.3556285687355859,12.992401705940898,14.107383649273304,523.814418126756,1.1033333758181796,5326.038354271279,4.5845936042873724e-05,1844.286966477907,20901.43337486102,730.4912811969382,1564.206367259634,442.81808614824536,2104.087754503706,39.17565842216894,1363.8657050763873,0,0,0
137,101,3,1010,1010,45,137,137,1,0,0,440,7140,2720,3522.2128202351714,0.3556347671911002,12.99449489999907,14.109865335021597,523.8176631970889,1.103566372766086,5325.900581950051,4.551371911502681e-05,1844.2866666858035,20901.14110735029,730.485101077684,1564.180716618415,442.8912729755547,2104.1441404208267,39.184985221891246,1363.90545241624,0,0,0
138,101,3,1018,1018,46,138,138,1,0,0,430,7130,2710,3525.1560482614464,0.3558344088824964,12.992612540553486,14.109405405250628,523.7123122260014,1.1034165117486303,5325.005411716029,4.5186282286861154e-05,1844.1075442669423,20898.68928912484,730.3335506600463,1563.8624148780539,442.87468529991037,2103.7797194854966,39.186886370786716,1363.6244300000296,0,0,0
139,101,3,1026,1026,47,139,139,1,0,0,420,7120,2700,3519.6715158873453,0.35575084852877625,12.994889018141283,14.111449814069964,523.7756946536924,1.103358637038519,5325.2143927125635,4.486352312766928e-05,1843.975189372202,20898.867336400894,730.3762269639008,1563.901631160762,442.8290931283913,2103.8952745880633,39.18825791166794,1363.7867577981665,0,0,0
140,101,3,1033,1033,48,140,140,1,0,0,410,7110,2690,3510.6264804263524,0.35567294145165457,12.998925926852412,14.11543542600201,523.8482913060851,1.1038029618079033,5325.412176320106,4.454534211257943e-05,1844.0845443837704,20899.933263376155,730.4641640784837,1564.062244749868,442.9443673540513,2104.221241257189,39.201253298140664,1364.0307496325906,0,0,0
141,101,3,1040,1040,49,141,141,1,0,0,400,7100,2680,3503.208839831007,0.3556196458995487,13.002166873181022,14.118730650882707,523.7039354101208,1.1041241373454784,5325.505375866441,4.423164252023732e-05,1844.2458863406678,20902.794909537708,730.6931954176484,1564.4713654277427,442.9673996004939,2104.8769370380837,39.208271707681085,1364.554513823202,0,0,0
142,101,3,1047,1047,50,142,142,1,0,0,390,7090,2670,3497.811026376856,0.35559220763512106,13.004418367408727,14.121133535557943,523.7827471373907,1.1050637538801236,5325.537831682198,4.392233033478112e-05,1844.766868813308,20905.134670780815,730.8453192797302,1564.8083689702612,443.21246196972487,2105.5271427585026,39.22829438795293,1364.9071473151673,0,0,0
143,101,3,1054,1054,51,143,143,1,0,0,380,7080,2660,3484.9812381095676,0.3554728379710641,13.010337535230175,14.126852858020538,523.7913638740088,1.1057444089566566,5325.902979574211,4.3617314151900693e-05,1845.0275519044553,20908.294372866174,731.0843956977278,1565.2583364212248,443.3594723436671,2106.2605539504925,39.24467457357957,1365.460894208494,0,0,0
144,101,3,1061,1061,52,144,144,1,0,0,370,7070,2650,3483.866343473552,0.3554420111635505,13.010489901422662,14.126949955120168,523.7791808602309,1.1057581034187294,5325.920732971644,4.3316505088784135e-05,1844.981891776971,20907.62457458046,731.052682118346,1565.18299767089,443.3524334193723,2106.2544268414,39.2469192812318,1365.4649928714596,0,0,0
145,101,3,1068,1068,53,145,145,1,0,0,360,7060,2640,3475.383159722962,0.3555039491369896,13.014278329564071,14.13167170455643,523.8370898886989,1.1059040565809979,5325.547164895444,4.301981669776507e-05,1844.8623681041186,20907.714862930297,731.0908206728174,1565.2102973218061,443.39429151341943,2106.3428383979754,39.25661296599397,1365.5864269101785,0,0,0
146,101,3,1075,1075,54,146,146,1,0,0,350,7050,2630,3469.566413846529,0.35544804455395623,13.01675823400058,14.134113299940404,523.6977244620389,1.1054289690690349,5325.648356805373,4.272716488349456e-05,1844.2586481234607,20903.49821194671,730.8343662942563,1564.654279938049,443.31166462710735,2105.5903305366373,39.255505870152945,1365.1605669802314,0,0,0
147,101,3,1082,1082,55,147,147,1,0,0,340,7040,2620,3478.66611048194,0.35542311841640195,13.011893484272107,14.12879927613721,523.6214323704748,1.1053701013255774,5325.670540738641,4.2438467823470944e-05,1844.400791023999,20902.459516242227,730.7577706425042,1564.530991126765,443.2637096342352,2105.5815530959085,39.250644782486845,1365.0759196578074,0,0,0
148,101,3,1089,1089,56,148,148,1,0,0,330,7030,2610,3474.650374947748,0.3554759026874952,13.013496298691425,14.131060901818596,523.4773890625964,1.104706018380868,5325.304704905086,4.21536458917698e-05,1843.6859713691765,20897.796124928707,730.4823077826117,1563.915441698861,443.1239424636813,2104.7179704660593,39.24632589436806,1364.592558404813,0,0,0
149,101,3,1097,1097,57,149,149,1,0,0,320,7020,2600,3473.114849220679,0.3554418830668361,13.013882035394664,14.13137921838165,523.5349623143372,1.104930494098003,5325.346648344527,4.187262158582467e-05,1843.828293193476,20898.717141290712,730.5585643990232,1564.0589468094224,443.15003450769717,2105.0370812642627,39.25099390254487,1364.8104883683409,0,0,0
150,101,3,1104,1104,58,150,150,1,0,0,310,7010,2590,3472.043370191981,0.3554325127334926,13.014044031645346,14.13162405387646,523.4196120246978,1.1047187229044615,5325.282042135551,4.1595319456117217e-05,1843.5352733021446,20895.826540536626,730.3761574958376,1563.6831675406274,443.1199966391959,2104.5902929603685,39.25164450807823,1364.5191346756847,0,0,0
151,101,3,1112,1112,59,151,151,1,0,0,300,7000,2580,3465.7952000978717,0.3554249236442595,13.016761586984979,14.134656948220913,523.1919865106596,1.1050225247985856,5325.206461491537,4.132166603864276e-05,1843.6879157711878,20898.42600474596,730.5864989705351,1564.0578914056086,443.1420976487151,2105.2002080562197,39.25859653611356,1365.000603043944,0,0,0
152,101,3,1119,1119,60,152,152,1,0,0,290,6990,2570,3469.5829537958425,0.35542072779197,13.014538798795853,14.13234201092512,523.0747086038973,1.1043693686636853,5325.107668737693,4.105158979002418e-05,1843.2145097389546,20894.90133097555,730.3746194035515,1563.5977340846089,442.9564985973497,2104.60877847992,39.247500795256165,1364.6581246317144,0,0,0
153,101,3,1126,1126,61,153,153,1,0,0,280,6980,2560,3470.9773600431895,0.3553691318449918,13.013499928762078,14.130989278409052,523.0842042468101,1.1043158167405887,5325.219997626324,4.07850210251539e-05,1843.2119813064471,20894.678562739296,730.3738870086177,1563.5855255818035,442.9066494357474,2104.700402955528,39.2458539224031,1364.7331406051767,0,0,0
154,101,3,1133,1133,62,154,154,1,0,0,270,6970,2550,3495.876354597023,0.355893330715067,13.00192889593627,14.122081578428142,523.0763966088139,1.1036799800675785,5323.278773767875,4.052189185724968e-05,1843.2650240826194,20894.19915378781,730.3733960679713,1563.5412166342735,442.6351740890272,2104.7366002733293,39.22683470853407,1364.6887499555721,0,0,0
155,101,3,1141,1141,63,155,155,1,0,0,260,6960,2540,3488.988182554012,0.3557646553830938,13.004973446692032,14.124615388349554,523.1837076652689,1.1040444728329941,5323.69626223791,4.0262136140216025e-05,1843.4123933186695,20895.85990804549,730.5038045507462,1563.7870549418822,442.6977173943783,2105.1916465814998,39.235207743421284,1365.036648878501,0,0,0
156,101,3,1149,1149,64,156,156,1,0,0,250,6950,2530,3485.391579581613,0.3557937146804528,13.006400573997766,14.126500790686409,523.2775673148141,1.1044486918900023,5323.50024366857,4.000568941320828e-05,1843.6270272596469,20897.49857452685,730.6315974170801,1564.0301367043833,442.77471448147725,2105.648089546065,39.24468223321515,1365.3438431296797,0,0,0
157,101,3,1156,1156,65,157,157,1,0,0,240,6940,2520,3481.7961994316497,0.3557944947547103,13.007831466492004,14.128185846301504,523.0589513269111,1.10382703810793,5323.376550086,3.97524888473019e-05,1842.8912344261528,20891.71089754894,730.2674191772423,1563.266792142898,442.67383450896756,2104.602989965026,39.2416031926147,1364.7026166655983,0,0,0
158,101,3,1163,1163,66,158,158,1,0,0,230,6930,2510,3477.428434126339,0.35575564236050855,13.009647226530282,14.130007041375894,523.0344503647746,1.1042911821603298,5323.457356475345,3.9502473194174215e-05,1843.0417380682582,20891.493958510095,730.2502630507221,1563.2549868261094,442.8194070935843,2104.723809272614,39.25466502146897,1364.7350507484268,0,0,0
159,101,3,1170,1170,67,159,159,1,0,0,220,6920,2500,3480.1027658873454,0.3558917069377889,13.007997294376725,14.129298718924307,523.0779639508776,1.104426332748593,5322.850485351475,3.925558273671063e-05,1843.1838904215929,20892.179376029253,730.3137625594381,1563.3679364589318,442.8182310731765,2104.9946606157964,39.257544831014776,1364.8960308326907,0,0,0
160,101,3,1177,1177,68,160,160,1,0,0,210,6910,2490,3475.8308326575316,0.35583708123694857,13.009774166031944,14.130964424463976,523.169798745713,1.1048483439168317,5322.985867976472,3.901175924145155e-05,1843.4099659151177,20893.862110689726,730.4408606534604,1563.6175918786944,442.89704878700235,2105.4705400127823,39.26655661640362,1365.221318958453,0,0,0
161,101,3,1184,1184,69,161,161,1,0,0,200,6900,2480,3471.0252195910493,0.35581151884713036,13.011818051324209,14.13312222012523,523.2739528850481,1.1051145266439366,5322.998947232375,3.877094591280062e-05,1843.5215947856602,20895.367705785608,730.5661076806227,1563.8427479470147,442.9293198658296,2105.884126255443,39.27321733316014,1365.5403715710663,0,0,0
162,101,3,1192,1192,70,162,162,1,0,0,190,6890,2470,3469.241761286118,0.35577119634757415,13.012376786776699,14.13356422676546,523.18078270949,1.1049462842519076,5323.070149950314,3.853308734891841e-05,1843.262001074827,20892.92326062147,730.4140415750777,1563.5288958239878,442.9023950271763,2105.527944964441,39.27415346609714,1365.3189807397662,0,0,0
163,101,3,1200,1200,71,163,163,1,0,0,180,6880,2460,3464.236150033687,0.35566874981615204,13.014527097004574,14.135299901423906,523.3172486346059,1.10529578683761,5323.392507994892,3.829812949922988e-05,1843.4665319904939,20895.189652519948,730.5888489023137,1563.8598769718426,442.939680559334,2106.1087172074667,39.28049321472855,1365.7542363043874,0,0,0
164,101,3,1207,1207,72,164,164,1,0,0,170,6870,2450,3468.5275764934063,0.35553318135757406,13.012100250832335,14.131885951605325,523.2768989225054,1.1048410352444904,5323.84786200005,3.806601962347697e-05,1843.2410516238197,20893.626294287675,730.5020647176663,1563.6670419288184,442.7694436248557,2105.9305160662257,39.269138757005315,1365.6870891551134,0,0,0
