snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
39,101,7,295,295,39,39,39,0,0,0,520,8120,3700,,,,,,,,,,,,,,,,,0,0,0
40,101,7,302,302,40,40,40,0,0,0,510,8110,3690,,,,,,,,,,,,,,,,,0,0,0
41,101,7,309,309,41,41,41,0,0,0,500,8100,3680,,,,,,,,,,,,,,,,,0,0,0
42,101,7,317,317,42,42,42,0,0,0,490,8090,3670,,,,,,,,,,,,,,,,,0,0,0
43,101,7,324,324,43,43,43,0,0,0,480,8080,3660,,,,,,,,,,,,,,,,,0,0,0
44,101,7,331,331,44,44,44,0,0,0,470,8070,3650,,,,,,,,,,,,,,,,,0,0,0
45,101,7,338,338,45,45,45,0,0,0,460,8060,3640,,,,,,,,,,,,,,,,,0,0,0
46,101,7,345,345,46,46,46,0,0,0,450,8050,3630,,,,,,,,,,,,,,,,,0,0,0
47,101,7,353,353,47,47,47,0,0,0,440,8040,3620,,,,,,,,,,,,,,,,,0,0,0
48,101,7,360,360,48,48,48,0,0,0,430,8030,3610,,,,,,,,,,,,,,,,,0,0,0
49,101,7,368,368,49,49,49,0,0,0,420,8020,3600,,,,,,,,,,,,,,,,,0,0,0
50,101,7,375,375,50,50,50,0,0,0,410,8010,3590,,,,,,,,,,,,,,,,,0,0,0
51,101,7,382,382,51,51,51,0,0,0,400,8000,3580,,,,,,,,,,,,,,,,,0,0,0
52,101,7,389,389,52,52,52,0,0,0,390,7990,3570,,,,,,,,,,,,,,,,,0,0,0
53,101,7,396,396,53,53,53,0,0,0,380,7980,3560,,,,,,,,,,,,,,,,,0,0,0
54,101,7,404,404,54,54,54,0,0,0,370,7970,3550,,,,,,,,,,,,,,,,,0,0,0
55,101,7,411,411,55,55,55,0,0,0,360,7960,3540,,,,,,,,,,,,,,,,,0,0,0
56,101,7,419,419,56,56,56,0,0,0,350,7950,3530,,,,,,,,,,,,,,,,,0,0,0
57,101,7,426,426,57,57,57,0,0,0,340,7940,3520,,,,,,,,,,,,,,,,,0,0,0
58,101,7,434,434,58,58,58,0,0,0,330,7930,3510,,,,,,,,,,,,,,,,,0,0,0
59,101,7,442,442,59,59,59,0,0,0,320,7920,3500,,,,,,,,,,,,,,,,,0,0,0
60,101,7,449,449,60,60,60,0,0,0,310,7910,3490,,,,,,,,,,,,,,,,,0,0,0
61,101,7,456,456,61,61,61,0,0,0,300,7900,3480,,,,,,,,,,,,,,,,,0,0,0
62,101,7,463,463,62,62,62,0,0,0,290,7890,3470,,,,,,,,,,,,,,,,,0,0,0
63,101,7,471,471,63,63,63,0,0,0,280,7880,3460,,,,,,,,,,,,,,,,,0,0,0
64,101,7,479,479,64,64,64,0,0,0,270,7870,3450,,,,,,,,,,,,,,,,,0,0,0
65,101,7,487,487,65,65,65,0,0,0,260,7860,3440,,,,,,,,,,,,,,,,,0,0,0
66,101,7,494,494,66,66,66,0,0,0,250,7850,3430,,,,,,,,,,,,,,,,,0,0,0
67,101,7,502,502,67,67,67,0,0,0,240,7840,3420,,,,,,,,,,,,,,,,,0,0,0
68,101,7,509,509,68,68,68,0,0,0,230,7830,3410,,,,,,,,,,,,,,,,,0,0,0
69,101,7,516,516,69,69,69,0,0,0,220,7820,3400,,,,,,,,,,,,,,,,,0,0,0
70,101,7,523,523,70,70,70,0,0,0,210,7810,3390,,,,,,,,,,,,,,,,,0,0,0
71,101,7,530,530,71,71,71,0,0,0,200,7800,3380,,,,,,,,,,,,,,,,,0,0,0
72,101,7,537,537,72,72,72,0,0,0,190,7790,3370,,,,,,,,,,,,,,,,,0,0,0
73,101,7,544,544,73,73,73,0,0,0,180,7780,3360,,,,,,,,,,,,,,,,,0,0,0
74,101,7,551,551,74,74,74,0,0,0,170,7770,3350,,,,,,,,,,,,,,,,,0,0,0
75,101,7,558,558,75,75,75,0,0,0,160,7760,3340,,,,,,,,,,,,,,,,,0,0,0
76,101,7,565,565,76,76,76,0,0,0,150,7750,3330,,,,,,,,,,,,,,,,,0,0,0
77,101,7,572,572,77,77,77,0,0,0,140,7740,3320,,,,,,,,,,,,,,,,,0,0,0
78,101,7,579,579,78,78,78,0,0,0,130,7730,3310,,,,,,,,,,,,,,,,,0,0,0
79,101,7,586,586,79,79,79,0,0,0,120,7720,3300,,,,,,,,,,,,,,,,,0,0,0
80,101,7,594,594,80,80,80,0,0,0,110,7710,3290,,,,,,,,,,,,,,,,,0,0,0
81,101,7,601,601,81,81,81,0,0,0,100,7700,3280,,,,,,,,,,,,,,,,,0,0,0
82,101,7,608,608,82,82,82,0,0,0,90,7690,3270,,,,,,,,,,,,,,,,,0,0,0
83,101,7,616,616,83,83,83,0,0,0,80,7680,3260,,,,,,,,,,,,,,,,,0,0,0
84,101,7,623,623,84,84,84,0,0,0,70,7670,3250,,,,,,,,,,,,,,,,,0,0,0
85,101,7,631,631,85,85,85,0,0,0,60,7660,3240,,,,,,,,,,,,,,,,,0,0,0
86,101,7,639,639,86,86,86,0,0,0,50,7650,3230,,,,,,,,,,,,,,,,,0,0,0
87,101,7,647,647,87,87,87,0,0,0,40,7640,3220,,,,,,,,,,,,,,,,,0,0,0
88,101,7,654,654,88,88,88,0,0,0,30,7630,3210,,,,,,,,,,,,,,,,,0,0,0
89,101,7,662,662,89,89,89,0,0,0,20,7620,3200,,,,,,,,,,,,,,,,,0,0,0
90,101,7,669,669,90,90,90,0,0,0,10,7610,3190,,,,,,,,,,,,,,,,,0,0,0
91,101,7,676,676,91,91,91,0,0,0,0,7600,3180,,,,,,,,,,,,,,,,,1,0,0
92,101,7,683,683,0,92,92,1,0,0,890,7590,3170,,,,,,,,,,,,,,,,,0,0,0
93,101,7,691,691,1,93,93,1,0,0,880,7580,3160,,,,,,,,,,,,,,,,,0,0,0
94,101,7,699,699,2,94,94,1,0,0,870,7570,3150,,,,,,,,,,,,,,,,,0,0,0
95,101,7,707,707,3,95,95,1,0,0,860,7560,3140,,,,,,,,,,,,,,,,,0,0,0
96,101,7,714,714,4,96,96,1,0,0,850,7550,3130,,,,,,,,,,,,,,,,,0,0,0
97,101,7,721,721,5,97,97,1,0,0,840,7540,3120,,,,,,,,,,,,,,,,,0,0,0
98,101,7,729,729,6,98,98,1,0,0,830,7530,3110,,,,,,,,,,,,,,,,,0,0,0
99,101,7,736,736,7,99,99,1,0,0,820,7520,3100,,,,,,,,,,,,,,,,,0,0,0
100,101,7,743,743,8,100,100,1,0,0,810,7510,3090,,,,,,,,,,,,,,,,,0,0,0
101,101,7,750,750,9,101,101,1,0,0,800,7500,3080,,,,,,,,,,,,,,,,,0,0,0
102,101,7,757,757,10,102,102,1,0,0,790,7490,3070,,,,,,,,,,,,,,,,,0,0,0
103,101,7,765,765,11,103,103,1,0,0,780,7480,3060,,,,,,,,,,,,,,,,,0,0,0
104,101,7,773,773,12,104,104,1,0,0,770,7470,3050,,,,,,,,,,,,,,,,,0,0,0
105,101,7,781,781,13,105,105,1,0,0,760,7460,3040,,,,,,,,,,,,,,,,,0,0,0
106,101,7,789,789,14,106,106,1,0,0,750,7450,3030,,,,,,,,,,,,,,,,,0,0,0
107,101,7,796,796,15,107,107,1,0,0,740,7440,3020,,,,,,,,,,,,,,,,,0,0,0
108,101,7,804,804,16,108,108,1,0,0,730,7430,3010,,,,,,,,,,,,,,,,,0,0,0
109,101,7,811,811,17,109,109,1,0,0,720,7420,3000,,,,,,,,,,,,,,,,,0,0,0
110,101,7,818,818,18,110,110,1,0,0,710,7410,2990,,,,,,,,,,,,,,,,,0,0,0
111,101,7,826,826,19,111,111,1,0,0,700,7400,2980,,,,,,,,,,,,,,,,,0,0,0
112,101,7,833,833,20,112,112,1,0,0,690,7390,2970,,,,,,,,,,,,,,,,,0,0,0
113,101,7,840,840,21,113,113,1,0,0,680,7380,2960,,,,,,,,,,,,,,,,,0,0,0
114,101,7,847,847,22,114,114,1,0,0,670,7370,2950,,,,,,,,,,,,,,,,,0,0,0
115,101,7,854,854,23,115,115,1,0,0,660,7360,2940,,,,,,,,,,,,,,,,,0,0,0
116,101,7,861,861,24,116,116,1,0,0,650,7350,2930,,,,,,,,,,,,,,,,,0,0,0
117,101,7,868,868,25,117,117,1,0,0,640,7340,2920,,,,,,,,,,,,,,,,,0,0,0
118,101,7,876,876,26,118,118,1,0,0,630,7330,2910,,,,,,,,,,,,,,,,,0,0,0
119,101,7,883,883,27,119,119,1,0,0,620,7320,2900,,,,,,,,,,,,,,,,,0,0,0
120,101,7,891,891,28,120,120,1,0,0,610,7310,2890,,,,,,,,,,,,,,,,,0,0,0
121,101,7,898,898,29,121,121,1,0,0,600,7300,2880,,,,,,,,,,,,,,,,,0,0,0
122,101,7,905,905,30,122,122,1,0,0,590,7290,2870,,,,,,,,,,,,,,,,,0,0,0
123,101,7,912,912,31,123,123,1,0,0,580,7280,2860,,,,,,,,,,,,,,,,,0,0,0
124,101,7,919,919,32,124,124,1,0,0,570,7270,2850,26775.321515887343,0.6844629709469041,5.109415025359936,6.946750370050082,477.2919298081528,0.47544307784618944,4434.218148027817,0.0034777076173549094,1734.5088619620349,19695.898988600882,667.8309498041011,1406.9486278310737,205.28321009852579,1887.1272122793478,19.575536728642593,1184.6782701514232,0,0,0
125,101,7,927,927,33,125,125,1,0,0,560,7260,2840,26792.861198427025,0.6846914630895663,5.10525783343233,6.942532343628992,477.1959887340922,0.475316926919626,4434.1873786389,0.003450106763248918,1734.6255895856468,19694.73159595517,667.7575508632622,1406.809468140446,205.22113335728872,1887.0760178441558,19.569805449044026,1184.5458383300374,0,0,0
126,101,7,935,935,34,126,126,1,0,0,550,7250,2830,26841.73096470624,0.6850240024499057,5.095163666268558,6.930512004943382,476.9580666138939,0.474702064284904,4434.305415175477,0.003422940568262706,1734.6848002894324,19691.071729008763,667.522939752935,1406.3601660168194,204.95731437937408,1886.713218549611,19.544424322480136,1184.1462965670341,0,0,0
127,101,7,942,942,35,127,127,1,0,0,540,7240,2820,26811.680890887343,0.684769580335345,5.102004363847109,6.938251384015384,477.13921205843036,0.4752162499514693,4434.4515311211335,0.0034126011455173945,1734.7987878505119,19694.178948722434,667.747057745459,1406.769950921791,205.13678859854232,1887.2816564240882,19.563512380566575,1184.6248002792563,0,0,0
128,101,7,949,949,36,128,128,1,0,0,530,7230,2810,26774.36802751525,0.6844287536595004,5.110741859428168,6.947907830413729,477.2992539099322,0.47563578133851,4434.477961372308,0.003421206470776331,1734.6106159260976,19696.01752022855,667.8972415886672,1407.008589659488,205.30343961657482,1887.5663847232936,19.58280610339022,1184.9909305025906,0,0,0
129,101,7,956,956,37,129,129,1,0,0,520,7220,2800,26737.459977425802,0.6837898016274578,5.1193887874390995,6.955501323469927,477.2404660784299,0.4748816518845723,4433.181718143809,0.003988978414476815,1732.6070617131888,19688.30215856176,667.4898157957631,1406.0334104177696,205.07849220740772,1886.122455880004,19.570281021363588,1184.6217968078088,0,0,0
130,101,7,963,963,38,130,130,1,0,0,510,7210,2790,26701.252813597268,0.6829605431905728,5.1278680934655405,6.9617254917159785,477.3632185011506,0.4748265299873259,4433.840521623452,0.0039832776720014965,1731.9664143606144,19688.18035685708,667.5252239672494,1406.0178219028778,205.06478001014793,1886.0637739338301,19.5734546515167,1184.928359847484,0,0,0
131,101,7,971,971,39,131,131,1,0,0,500,7200,2780,26718.609394675223,0.6832100765778655,5.12374854963355,6.957686346049305,477.30356870027515,0.4747035738427157,4433.744399137112,0.003953101326001485,1732.107973243208,19687.635702401385,667.4985861256606,1405.9608874237947,204.99727406483603,1886.1206108654333,19.56767867471403,1184.8781291218909,0,0,0
132,101,7,978,978,40,132,132,1,0,0,490,7190,2770,26690.65234295501,0.6831683314993262,5.130107411872764,6.966213591426862,477.4690177633929,0.4751458097392093,4433.433522644862,0.003968900111014788,1732.086394192799,19690.000572182827,667.6850346517449,1406.2710050168207,205.16387016868507,1886.5162022575862,19.586970458421522,1185.2395535511153,0,0,0
133,101,7,985,985,41,133,133,1,0,0,480,7180,2760,26677.955844245553,0.6831972613972707,5.132524791495817,6.969853404465654,477.51227684170505,0.4754926261004404,4433.413594195683,0.003939281453469901,1732.237959760707,19691.154637104,667.7673955678264,1406.428009533974,205.29011317062728,1886.7863821873896,19.599882807133966,1185.4023004805565,0,0,0
134,101,7,992,992,42,134,134,1,0,0,470,7170,2750,26665.52151588734,0.6831058297700446,5.134887162104099,6.972641668467331,477.3407872684056,0.47521124665290476,4432.9236989045,0.003988852408845047,1731.3762427977194,19685.77877816254,667.4501812698813,1405.7344963564494,205.24130932137672,1885.8143128470888,19.599194084790785,1184.8939945625148,0,0,0
135,101,7,999,999,43,135,135,1,0,0,460,7160,2740,26660.52004529911,0.6827169555980489,5.135639952313548,6.971527908775427,477.32145996194185,0.47370019149422926,4429.779888061464,0.005379478271683893,1728.633069217439,19675.217193669603,666.9477631192851,1404.4503390407187,204.66559187288985,1884.0725226358115,19.555908751251938,1184.5667719088879,0,0,0
136,101,7,1006,1006,44,136,136,1,0,0,450,7150,2730,26655.6572823107,0.6828796051410764,5.136367483006331,6.973706128651605,477.3196212400047,0.4738016669012725,4429.4315378686015,0.005353732839813481,1728.560812010162,19674.945188097285,666.9496455385091,1404.4201271434476,204.70979211220677,1884.0657445792997,19.56243914506883,1184.5603115244048,0,0,0
137,101,7,1014,1014,45,137,137,1,0,0,440,7140,2720,26672.69108110473,0.6831426148197595,5.1323434232596545,6.969863849803802,477.3053390049273,0.4736505803428947,4429.236099950523,0.005314937674307586,1728.6903713236777,19675.04158785441,666.9756627719951,1404.447643687194,204.62467325265405,1884.226604419572,19.555863461384366,1184.6041400922738,0,0,0
138,101,7,1022,1022,46,138,138,1,0,0,430,7130,2710,26703.832307254248,0.683457135286834,5.125522994612758,6.962361183177392,477.1443316819058,0.47322104877846605,4429.079173310165,0.005276700712621919,1728.6217195939996,19672.258493575868,666.8095596340448,1404.105337032632,204.44576971086903,1883.9219809065917,19.53993660170148,1184.308597087577,0,0,0
139,101,7,1029,1029,47,139,139,1,0,0,420,7120,2700,26713.107230173056,0.6837428626421992,5.123191654492082,6.96103503452306,477.1707922568026,0.4736445755448625,4429.426360426385,0.005239009993246049,1729.3590980780757,19674.899088508046,666.9608978311877,1404.4680418061873,204.5590915685724,1884.6096032774683,19.54824197871673,1184.5759616540756,0,0,0
140,101,7,1036,1036,48,140,140,1,0,0,410,7110,2690,26693.832154185213,0.6834410051185564,5.127364956102196,6.964902627642336,477.3069617063147,0.47387709134555106,4429.659436636553,0.005219083303383177,1729.3877798299472,19677.071000811666,667.1249807649473,1404.760534224775,204.62402928581523,1885.0588618393208,19.55648203325383,1184.9839026495556,0,0,0
141,101,7,1043,1043,49,141,141,1,0,0,400,7100,2680,26668.00461447889,0.6831784483194632,5.1332478749838995,6.971268602152895,477.47961886612234,0.47447294620155395,4430.0592135561,0.0051823291956128725,1729.714599819199,19680.75952653412,667.375023483015,1405.2531753981661,204.81881440940043,1885.7942506418715,19.575669016669057,1185.5196571654658,0,0,0
142,101,7,1050,1050,50,142,142,1,0,0,390,7090,2670,26656.300536866365,0.6831098854423588,5.135482089511899,6.97401494355031,477.60458493952723,0.47480655579231695,4430.19055465599,0.005146089131307888,1729.9996036607404,19683.5412791439,667.5710705015356,1405.6285879465322,204.91268346768086,1886.387839031736,19.58572974784409,1185.9235319185914,0,0,0
143,101,7,1057,1057,51,143,143,1,0,0,380,7080,2660,26630.856238109565,0.6824315250727959,5.14128811940173,6.977713820000389,477.7147113993447,0.47466677916162286,4430.646247333385,0.005128441601516694,1729.457916244775,19683.515206229717,667.6134916891897,1405.6313982777995,204.85457358545204,1886.3899509621406,19.58448973680268,1186.222522846025,0,0,0
144,101,7,1064,1064,52,144,144,1,0,0,370,7070,2650,26619.459446921825,0.6824168521448664,5.143464662611957,6.980722787224319,477.81850641063306,0.47470115573837907,4430.271606613783,0.005148856648145914,1729.3016468726487,19684.488349374413,667.7146496520241,1405.7653467886448,204.8562454484811,1886.5911436986912,19.588315956085186,1186.4585612092176,0,0,0
145,101,7,1071,1071,53,145,145,1,0,0,360,7060,2640,26608.29411862707,0.682448551361846,5.145591865480108,6.983964059494186,477.8558161904042,0.47502719994377496,4430.274973078447,0.005113590506720256,1729.4598286084013,19685.584497884054,667.792767111489,1405.916714419931,204.97215689621476,1886.8653546620117,19.6002981266677,1186.6206013567676,0,0,0
146,101,7,1078,1078,54,146,146,1,0,0,350,7050,2630,26576.85893085333,0.6821562479815338,5.152982341887227,6.992091655757657,477.87125256156054,0.47525466300780245,4430.250518839632,0.005116045397424109,1729.0318856969604,19684.54197857606,667.7466105383929,1405.7806003506143,205.09434709681503,1886.647527119614,19.615263182626066,1186.6301894213107,0,0,0
147,101,7,1085,1085,55,147,147,1,0,0,340,7040,2620,26552.659353725183,0.6818495907854125,5.158507954146928,6.997674865440626,477.86798262210016,0.4753680100965999,4430.311032527298,0.005111844384211488,1728.6307524874014,19683.306622143024,667.6857991690952,1405.6227513443434,205.16281056036107,1886.4306763819266,19.624611673693973,1186.6266960164328,0,0,0
148,101,7,1093,1093,56,148,148,1,0,0,330,7030,2610,26595.965811189355,0.682135613257898,5.149539541728628,6.98696705478229,477.75457308069537,0.4747010619488054,4430.270032420082,0.005077536703780539,1728.3588782756804,19677.570576793765,667.3243763540096,1404.90782183506,204.90337617503843,1885.6651435858487,19.600417633832297,1186.006010318529,0,0,0
149,101,7,1100,1100,57,149,149,1,0,0,320,7020,2600,26578.621515887342,0.6819461621986589,5.153288520299056,6.990958864166365,477.8235651359602,0.47489146376010694,4430.324777365316,0.005067077117602195,1728.2754626133399,19678.402141231243,667.3978946560061,1405.0238871327492,204.97001481378783,1885.8617204395596,19.608972255595454,1186.2237690225786,0,0,0
150,101,7,1108,1108,58,150,150,1,0,0,310,7010,2590,26607.83144966218,0.6822406905614257,5.146885762157784,6.983917155148083,477.67157161692046,0.4745957402323608,4430.362897743066,0.00503352031549887,1728.386548758136,19676.352051906033,667.2666481200588,1404.778410803402,204.8372448077614,1885.712022058795,19.59638768143861,1185.9973496853488,0,0,0
151,101,7,1115,1115,59,151,151,1,0,0,300,7000,2580,26597.229410624182,0.6820600872697979,5.148894554912919,6.985650776524792,477.76671410653034,0.47492010806667845,4430.754841420283,0.005000405050265324,1728.7064129606458,19678.85382746876,667.4333753949968,1405.120343125192,204.92410950406256,1886.2941037987828,19.604743289635117,1186.3861137356853,0,0,0
152,101,7,1122,1122,60,152,152,1,0,0,290,6990,2570,26554.105829612832,0.681626550320482,5.159340823819624,6.9967601343783095,477.78380115290025,0.47505418630771357,4430.589666177948,0.0050651152021661235,1727.937916046791,19676.69686584795,667.3292034734556,1404.8373598865162,205.03251880242695,1885.8157884446562,19.620319801599944,1186.333952512459,0,0,0
153,101,7,1129,1129,61,153,153,1,0,0,280,6980,2560,26530.990347056177,0.6813692349238063,5.164611546405847,7.002317613568315,477.81982715409043,0.4750529895298772,4430.397167538976,0.005082113907274341,1727.436945269293,19675.65884104081,667.297937800662,1404.7056586171734,205.05265430124356,1885.6091891953195,19.62655491180606,1186.3831013878134,0,0,0
154,101,7,1137,1137,62,154,154,1,0,0,270,6970,2550,26546.863451371213,0.6816480975591674,5.160867636602618,6.998948325704442,477.8499078065146,0.47494232999713476,4430.170299459444,0.005049326075614507,1727.6280704189858,19676.62496864054,667.3857418795498,1404.8497531693747,204.97429740542134,1885.9294132830353,19.62093897950083,1186.541666665521,0,0,0
155,101,7,1145,1145,63,155,155,1,0,0,260,6960,2540,26562.609977425804,0.6819415583358964,5.157155016468967,6.995706874216863,477.86597118188246,0.47495153594543554,4430.124544803514,0.005016958600770824,1727.9748557923028,19677.874383892955,667.4785284083212,1405.0318468941855,204.9392371133353,1886.325066228088,19.61828653292155,1186.704166469994,0,0,0
156,101,7,1152,1152,64,156,156,1,0,0,250,6950,2530,26539.894764294986,0.6816145226460869,5.162335645730619,7.000693288898403,477.91417102400476,0.47498174222941997,4430.118909947044,0.005017202693166965,1727.5604932744336,19677.338684127804,667.4749648866942,1404.9670487879548,204.96256404667028,1886.2298869821325,19.624199055971737,1186.8212661888092,0,0,0
157,101,7,1159,1159,65,157,157,1,0,0,240,6940,2520,26498.492401963293,0.6811644303366028,5.172368209741359,7.011129644844033,477.81604770378715,0.4748467240723908,4429.688806184188,0.005187573910546516,1726.3708244101988,19672.02546201807,667.1752697217433,1404.2846830090261,204.99513496953392,1885.1899853894163,19.63351378113281,1186.442779217482,0,0,0
158,101,7,1166,1166,66,158,158,1,0,0,230,6930,2510,26457.610824063442,0.6809466411665894,5.1822745779783785,7.023055130550748,477.8478924907167,0.4752977939669874,4429.547476249242,0.005199973374361457,1725.9786772384007,19671.363089245424,667.1518781268676,1404.1963602978356,205.2164922078935,1885.0073834720922,19.658271969415217,1186.465927254759,0,0,0
159,101,7,1173,1173,67,159,159,1,0,0,220,6920,2500,26429.715265887342,0.6806445556776485,5.188823973596657,7.029975214707989,477.9725701852245,0.4756693152306289,4429.731149540517,0.005186973349356642,1725.9285796926622,19673.16564729072,667.289573723407,1404.4390724628224,205.35057438207622,1885.3567176433567,19.673435316812494,1186.8224890193765,0,0,0
160,101,7,1180,1180,68,160,160,1,0,0,210,6910,2490,26420.818410297285,0.6807731357035605,5.190458378202662,7.033180813103789,478.0255398651,0.476034968889251,4429.641571935479,0.00515475612358424,1726.1673029623723,19674.749401927213,667.4005841744872,1404.65704487793,205.47488176272026,1885.7268346601313,19.686263099063094,1187.0269173428655,0,0,0
161,101,7,1188,1188,69,161,161,1,0,0,200,6900,2480,26436.710404776233,0.6809693506542641,5.18671133049681,7.029323025940583,478.0559564420586,0.4762194679155619,4429.973441081381,0.005122936641339893,1726.8256154405806,19677.205117225516,667.550024302047,1405.0023733592,205.4861965095214,1886.412814635787,19.685720052288435,1187.3297636334364,0,0,0
162,101,7,1196,1196,70,162,162,1,0,0,190,6890,2470,26464.7018839855,0.6813046181652456,5.180563808272567,7.0228588346396865,477.9327490398404,0.4761768174384627,4430.2571201377705,0.005091507582190569,1727.2794142976625,19676.70954810499,667.4963519255192,1404.961559810884,205.43519091996882,1886.5909188096061,19.678745037315256,1187.250596521806,0,0,0
163,101,7,1203,1203,71,163,163,1,0,0,180,6880,2460,26455.748345155636,0.681296979896463,5.182220262252236,7.025195373616102,478.0499378691419,0.4767086927546607,4430.59238661245,0.005060461804250382,1727.8562192729655,19680.294093588942,667.7275727152944,1405.4496300082312,205.58871035094805,1887.3935903867773,19.692574254246473,1187.7146377356198,0,0,0
164,101,7,1211,1211,72,164,164,1,0,0,170,6870,2450,26471.145758311584,0.6815727433979003,5.178589954181567,7.021961911258676,477.9730278770763,0.4765787129984914,4430.4250080088495,0.005029792338770077,1727.8968952705593,19679.21843592536,667.669444171667,1405.3261615875601,205.526820108765,1887.3447583952764,19.68789162167277,1187.6090489811181,0,0,0
