snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
39,101,4,292,292,39,39,39,0,0,0,520,8120,3700,,,,,,,,,,,,,,,,,0,0,0
40,101,4,300,300,40,40,40,0,0,0,510,8110,3690,,,,,,,,,,,,,,,,,0,0,0
41,101,4,307,307,41,41,41,0,0,0,500,8100,3680,,,,,,,,,,,,,,,,,0,0,0
42,101,4,314,314,42,42,42,0,0,0,490,8090,3670,,,,,,,,,,,,,,,,,0,0,0
43,101,4,322,322,43,43,43,0,0,0,480,8080,3660,,,,,,,,,,,,,,,,,0,0,0
44,101,4,329,329,44,44,44,0,0,0,470,8070,3650,,,,,,,,,,,,,,,,,0,0,0
45,101,4,336,336,45,45,45,0,0,0,460,8060,3640,,,,,,,,,,,,,,,,,0,0,0
46,101,4,343,343,46,46,46,0,0,0,450,8050,3630,,,,,,,,,,,,,,,,,0,0,0
47,101,4,350,350,47,47,47,0,0,0,440,8040,3620,,,,,,,,,,,,,,,,,0,0,0
48,101,4,358,358,48,48,48,0,0,0,430,8030,3610,,,,,,,,,,,,,,,,,0,0,0
49,101,4,365,365,49,49,49,0,0,0,420,8020,3600,,,,,,,,,,,,,,,,,0,0,0
50,101,4,373,373,50,50,50,0,0,0,410,8010,3590,,,,,,,,,,,,,,,,,0,0,0
51,101,4,380,380,51,51,51,0,0,0,400,8000,3580,,,,,,,,,,,,,,,,,0,0,0
52,101,4,387,387,52,52,52,0,0,0,390,7990,3570,,,,,,,,,,,,,,,,,0,0,0
53,101,4,394,394,53,53,53,0,0,0,380,7980,3560,,,,,,,,,,,,,,,,,0,0,0
54,101,4,401,401,54,54,54,0,0,0,370,7970,3550,,,,,,,,,,,,,,,,,0,0,0
55,101,4,409,409,55,55,55,0,0,0,360,7960,3540,,,,,,,,,,,,,,,,,0,0,0
56,101,4,416,416,56,56,56,0,0,0,350,7950,3530,,,,,,,,,,,,,,,,,0,0,0
57,101,4,424,424,57,57,57,0,0,0,340,7940,3520,,,,,,,,,,,,,,,,,0,0,0
58,101,4,431,431,58,58,58,0,0,0,330,7930,3510,,,,,,,,,,,,,,,,,0,0,0
59,101,4,439,439,59,59,59,0,0,0,320,7920,3500,,,,,,,,,,,,,,,,,0,0,0
60,101,4,447,447,60,60,60,0,0,0,310,7910,3490,,,,,,,,,,,,,,,,,0,0,0
61,101,4,454,454,61,61,61,0,0,0,300,7900,3480,,,,,,,,,,,,,,,,,0,0,0
62,101,4,461,461,62,62,62,0,0,0,290,7890,3470,,,,,,,,,,,,,,,,,0,0,0
63,101,4,468,468,63,63,63,0,0,0,280,7880,3460,,,,,,,,,,,,,,,,,0,0,0
64,101,4,476,476,64,64,64,0,0,0,270,7870,3450,,,,,,,,,,,,,,,,,0,0,0
65,101,4,484,484,65,65,65,0,0,0,260,7860,3440,,,,,,,,,,,,,,,,,0,0,0
66,101,4,492,492,66,66,66,0,0,0,250,7850,3430,,,,,,,,,,,,,,,,,0,0,0
67,101,4,499,499,67,67,67,0,0,0,240,7840,3420,,,,,,,,,,,,,,,,,0,0,0
68,101,4,507,507,68,68,68,0,0,0,230,7830,3410,,,,,,,,,,,,,,,,,0,0,0
69,101,4,514,514,69,69,69,0,0,0,220,7820,3400,,,,,,,,,,,,,,,,,0,0,0
70,101,4,521,521,70,70,70,0,0,0,210,7810,3390,,,,,,,,,,,,,,,,,0,0,0
71,101,4,528,528,71,71,71,0,0,0,200,7800,3380,,,,,,,,,,,,,,,,,0,0,0
72,101,4,535,535,72,72,72,0,0,0,190,7790,3370,,,,,,,,,,,,,,,,,0,0,0
73,101,4,542,542,73,73,73,0,0,0,180,7780,3360,,,,,,,,,,,,,,,,,0,0,0
74,101,4,549,549,74,74,74,0,0,0,170,7770,3350,,,,,,,,,,,,,,,,,0,0,0
75,101,4,556,556,75,75,75,0,0,0,160,7760,3340,,,,,,,,,,,,,,,,,0,0,0
76,101,4,563,563,76,76,76,0,0,0,150,7750,3330,,,,,,,,,,,,,,,,,0,0,0
77,101,4,570,570,77,77,77,0,0,0,140,7740,3320,,,,,,,,,,,,,,,,,0,0,0
78,101,4,577,577,78,78,78,0,0,0,130,7730,3310,,,,,,,,,,,,,,,,,0,0,0
79,101,4,584,584,79,79,79,0,0,0,120,7720,3300,,,,,,,,,,,,,,,,,0,0,0
80,101,4,591,591,80,80,80,0,0,0,110,7710,3290,,,,,,,,,,,,,,,,,0,0,0
81,101,4,599,599,81,81,81,0,0,0,100,7700,3280,,,,,,,,,,,,,,,,,0,0,0
82,101,4,606,606,82,82,82,0,0,0,90,7690,3270,,,,,,,,,,,,,,,,,0,0,0
83,101,4,613,613,83,83,83,0,0,0,80,7680,3260,,,,,,,,,,,,,,,,,0,0,0
84,101,4,621,621,84,84,84,0,0,0,70,7670,3250,,,,,,,,,,,,,,,,,0,0,0
85,101,4,628,628,85,85,85,0,0,0,60,7660,3240,,,,,,,,,,,,,,,,,0,0,0
86,101,4,636,636,86,86,86,0,0,0,50,7650,3230,,,,,,,,,,,,,,,,,0,0,0
87,101,4,644,644,87,87,87,0,0,0,40,7640,3220,,,,,,,,,,,,,,,,,0,0,0
88,101,4,652,652,88,88,88,0,0,0,30,7630,3210,,,,,,,,,,,,,,,,,0,0,0
89,101,4,659,659,89,89,89,0,0,0,20,7620,3200,,,,,,,,,,,,,,,,,0,0,0
90,101,4,667,667,90,90,90,0,0,0,10,7610,3190,,,,,,,,,,,,,,,,,0,0,0
91,101,4,674,674,91,91,91,0,0,0,0,7600,3180,,,,,,,,,,,,,,,,,1,0,0
92,101,4,681,681,0,92,92,1,0,0,890,7590,3170,,,,,,,,,,,,,,,,,0,0,0
93,101,4,688,688,1,93,93,1,0,0,880,7580,3160,,,,,,,,,,,,,,,,,0,0,0
94,101,4,696,696,2,94,94,1,0,0,870,7570,3150,,,,,,,,,,,,,,,,,0,0,0
95,101,4,704,704,3,95,95,1,0,0,860,7560,3140,,,,,,,,,,,,,,,,,0,0,0
96,101,4,712,712,4,96,96,1,0,0,850,7550,3130,,,,,,,,,,,,,,,,,0,0,0
97,101,4,719,719,5,97,97,1,0,0,840,7540,3120,,,,,,,,,,,,,,,,,0,0,0
98,101,4,726,726,6,98,98,1,0,0,830,7530,3110,,,,,,,,,,,,,,,,,0,0,0
99,101,4,734,734,7,99,99,1,0,0,820,7520,3100,,,,,,,,,,,,,,,,,0,0,0
100,101,4,741,741,8,100,100,1,0,0,810,7510,3090,,,,,,,,,,,,,,,,,0,0,0
101,101,4,748,748,9,101,101,1,0,0,800,7500,3080,,,,,,,,,,,,,,,,,0,0,0
102,101,4,755,755,10,102,102,1,0,0,790,7490,3070,,,,,,,,,,,,,,,,,0,0,0
103,101,4,762,762,11,103,103,1,0,0,780,7480,3060,,,,,,,,,,,,,,,,,0,0,0
104,101,4,770,770,12,104,104,1,0,0,770,7470,3050,,,,,,,,,,,,,,,,,0,0,0
105,101,4,778,778,13,105,105,1,0,0,760,7460,3040,,,,,,,,,,,,,,,,,0,0,0
106,101,4,786,786,14,106,106,1,0,0,750,7450,3030,,,,,,,,,,,,,,,,,0,0,0
107,101,4,794,794,15,107,107,1,0,0,740,7440,3020,,,,,,,,,,,,,,,,,0,0,0
108,101,4,801,801,16,108,108,1,0,0,730,7430,3010,,,,,,,,,,,,,,,,,0,0,0
109,101,4,809,809,17,109,109,1,0,0,720,7420,3000,,,,,,,,,,,,,,,,,0,0,0
110,101,4,816,816,18,110,110,1,0,0,710,7410,2990,,,,,,,,,,,,,,,,,0,0,0
111,101,4,823,823,19,111,111,1,0,0,700,7400,2980,,,,,,,,,,,,,,,,,0,0,0
112,101,4,831,831,20,112,112,1,0,0,690,7390,2970,,,,,,,,,,,,,,,,,0,0,0
113,101,4,838,838,21,113,113,1,0,0,680,7380,2960,,,,,,,,,,,,,,,,,0,0,0
114,101,4,845,845,22,114,114,1,0,0,670,7370,2950,,,,,,,,,,,,,,,,,0,0,0
115,101,4,852,852,23,115,115,1,0,0,660,7360,2940,,,,,,,,,,,,,,,,,0,0,0
116,101,4,859,859,24,116,116,1,0,0,650,7350,2930,,,,,,,,,,,,,,,,,0,0,0
117,101,4,866,866,25,117,117,1,0,0,640,7340,2920,,,,,,,,,,,,,,,,,0,0,0
118,101,4,873,873,26,118,118,1,0,0,630,7330,2910,,,,,,,,,,,,,,,,,0,0,0
119,101,4,881,881,27,119,119,1,0,0,620,7320,2900,,,,,,,,,,,,,,,,,0,0,0
120,101,4,888,888,28,120,120,1,0,0,610,7310,2890,,,,,,,,,,,,,,,,,0,0,0
121,101,4,896,896,29,121,121,1,0,0,600,7300,2880,,,,,,,,,,,,,,,,,0,0,0
122,101,4,903,903,30,122,122,1,0,0,590,7290,2870,,,,,,,,,,,,,,,,,0,0,0
123,101,4,910,910,31,123,123,1,0,0,580,7280,2860,,,,,,,,,,,,,,,,,0,0,0
124,101,4,917,917,32,124,124,1,0,0,570,7270,2850,20419.665515887344,0.6086200430141648,6.639386793828325,8.501733879584705,495.9222096690205,0.6694269227208488,4618.457823428018,8.5886718258216e-06,1844.593569816672,20364.119536628317,702.0117667882877,1494.0538031562173,276.1343370035402,2014.0413266949154,25.164787761338285,1260.0029862897222,0,0,0
125,101,4,924,924,33,125,125,1,0,0,560,7260,2840,20424.083420649247,0.6086574630939865,6.638232837334881,8.500477995279695,495.89652057777624,0.6694336451954556,4618.468690154512,8.520507763711904e-06,1844.6556769031938,20363.837611836825,702.0009710522467,1494.0289775397073,276.11694301151624,2014.1229274843354,25.164031710091113,1260.034990339866,0,0,0
126,101,4,932,932,34,126,126,1,0,0,550,7250,2830,20427.36088596608,0.6087270341963269,6.637374563820653,8.499818511254915,495.95867003017275,0.6694782275213669,4618.372468394314,8.453417151399212e-06,1844.8117026184136,20365.08554216344,702.1080989611365,1494.2096084578432,276.0936918037275,2014.4698517309232,25.164151951151126,1260.2644565865887,0,0,0
127,101,4,940,940,35,127,127,1,0,0,540,7240,2820,20426.134015887343,0.6088284945199153,6.637683709358512,8.500885715841314,496.01611049260856,0.6696629515909864,4618.242285238278,8.387374829903906e-06,1844.9729409698366,20366.29476685428,702.2095133823337,1494.3835446866235,276.1303210555236,2014.7974946286156,25.169581581246458,1260.472410422144,0,0,0
128,101,4,947,947,36,128,128,1,0,0,530,7230,2810,20430.36802751525,0.6089654979509687,6.636577826795683,8.500365234673723,496.0544584269252,0.6697196189532917,4618.072727772283,8.322356420369766e-06,1845.1123308336907,20367.140940890953,702.2871919724633,1494.5100803339506,276.11876278283495,2015.0693462813213,25.17062771866923,1260.6349788346301,0,0,0
129,101,4,954,954,37,129,129,1,0,0,520,7220,2800,20429.859977425804,0.6086627859634305,6.636700962665217,8.498541303706407,495.87792103771284,0.6694413928338963,4618.620802493849,8.25833829405923e-06,1844.720252657959,20363.30200127538,702.0343188660221,1494.0128974699724,276.0454173509866,2014.4831124647385,25.164584970377152,1260.28923265828,0,0,0
130,101,4,961,961,38,130,130,1,0,0,510,7210,2790,20433.16884413162,0.6083642146008204,6.635835090799127,8.495516181883797,495.8940474602576,0.6693694402789829,4619.283006821654,8.1952975437229e-06,1844.845509458638,20363.89362919773,702.076810168834,1494.1091191932978,275.9718732164955,2014.774400396895,25.15783423338957,1260.510222536142,0,0,0
131,101,4,968,968,39,131,131,1,0,0,500,7200,2780,20433.351818917647,0.6084639171363221,6.635779407783817,8.496098872944243,495.9280824964897,0.6695063030613888,4619.160200417768,8.133211956270453e-06,1844.9698808019782,20364.6552846807,702.1461454818393,1494.2240264134612,275.9954390205215,2015.025343985792,25.161918470902435,1260.6642821109672,0,0,0
132,101,4,976,976,40,132,132,1,0,0,490,7190,2770,20437.07339558659,0.6085905414935634,6.634806835340668,8.49567967484107,496.0049322679477,0.669555780753149,4618.964884511506,8.072059986674436e-06,1845.135235671742,20366.126953134044,702.273562699058,1494.4359444715994,275.9722265411881,2015.4072342450827,25.16260103035748,1260.9162386796668,0,0,0
133,101,4,983,983,41,133,133,1,0,0,480,7180,2760,20436.903605439584,0.6087486567601531,6.634842815682116,8.496790539955912,496.0122229561493,0.6697319405880738,4618.781265867242,8.011820733042536e-06,1845.235909615301,20366.425648283603,702.3086148697778,1494.488726043442,276.02033601982856,2015.5695775158176,25.168722805876254,1260.9954549367537,0,0,0
134,101,4,990,990,42,134,134,1,0,0,470,7170,2750,20440.03262699845,0.6088815625875179,6.634024041723779,8.496614824799597,495.7257813900039,0.6693211522409315,4618.385448300482,7.952473912797778e-06,1844.5068907148918,20359.796011548893,701.8898974448005,1493.623311633471,275.95513689456544,2014.398921740148,25.165865532748047,1260.2316953162353,0,0,0
135,101,4,997,997,43,135,135,1,0,0,460,7160,2740,20438.792104122636,0.6091051610106051,6.634337732938251,8.498558525809111,495.743184616642,0.6699134585800774,4618.237622201814,7.893999839909558e-06,1844.930610147222,20361.365806285397,701.9818893628259,1493.8480469944268,276.1333208386602,2014.867930161256,25.180360836515224,1260.4361611058107,0,0,0
136,101,4,1004,1004,44,136,136,1,0,0,450,7150,2730,20440.241223916542,0.6092201886082118,6.633954528269456,8.498825393132908,495.6915059058621,0.6699593832440179,4618.099403922958,7.836379403121896e-06,1844.8986691941088,20360.400319673714,701.9299324213839,1493.7323129804072,276.1494885672926,2014.797869241743,25.18348792504134,1260.3666827981444,0,0,0
137,101,4,1011,1011,45,137,137,1,0,0,440,7140,2720,20442.386733278647,0.6093198534603373,6.6333909683661085,8.498753132904097,495.70569722909914,0.6700393449377975,4617.987069197863,7.77959404512826e-06,1844.9937510111472,20360.78673732357,701.9728231629393,1493.7988339876133,276.1541655742681,2014.9902962530234,25.18576452256935,1260.4792747722827,0,0,0
138,101,4,1019,1019,46,138,138,1,0,0,430,7130,2710,20445.70281085137,0.6094099261680664,6.632524169436966,8.498223237987242,495.6421219477688,0.6700126847932105,4617.88038341747,7.723625742645324e-06,1844.933082146312,20359.558428981873,701.9034306778025,1493.6492350412022,276.1432908916293,2014.8799754658864,25.186408033628606,1260.3872211974506,0,0,0
139,101,4,1027,1027,47,139,139,1,0,0,420,7120,2700,20444.08580160163,0.6094816119759896,6.632935865563714,8.499219619360758,495.7226468432871,0.6701745255247665,4617.761422720795,7.668456987340713e-06,1845.0960698670083,20361.110704687224,702.0335581413996,1493.8724342795697,276.16425506909786,2015.276744879558,25.190995727496265,1260.658428679764,0,0,0
140,101,4,1034,1034,48,140,140,1,0,0,410,7110,2690,20441.052012341243,0.6093878554217734,6.633714818428278,8.49956098161059,495.76618495674956,0.6703270772509682,4617.942177375433,7.61407076757234e-06,1845.2345671129394,20362.11972235767,702.1132914911364,1494.0234395456555,276.18375110588136,2015.6034716062147,25.193977876020636,1260.8894478711495,0,0,0
141,101,4,1041,1041,49,141,141,1,0,0,400,7100,2680,20444.906022929597,0.6094054478776567,6.632708929047492,8.498366002258832,495.8419383971901,0.6703157413883492,4617.894991661286,7.560450550899295e-06,1845.3792608230083,20363.547490265137,702.2359996921675,1494.232317700554,276.13277708620944,2015.9979629872755,25.191900894979245,1261.1691714486421,0,0,0
142,101,4,1048,1048,50,142,142,1,0,0,390,7090,2670,20442.922914488743,0.6094294024812777,6.6332158042438065,8.499156353319702,495.9612610983996,0.6704488547306586,4617.797600402581,7.507580267326573e-06,1845.5555989914117,20365.71699050559,702.4127826273897,1494.5399238089658,276.1315701639229,2016.5113630932128,25.19482978590381,1261.541999732664,0,0,0
143,101,4,1055,1055,51,143,143,1,0,0,380,7080,2660,20444.564571442897,0.609087712067375,6.632783434566916,8.496420367811734,495.9884105083403,0.6703751960441751,4618.529229573286,7.455444293247916e-06,1845.6623120866368,20366.425777004384,702.4664965599547,1494.6542640837552,276.0557356838927,2016.826062231321,25.18829287562695,1261.7956088494575,0,0,0
144,101,4,1062,1062,52,144,144,1,0,0,370,7070,2650,20447.604274508034,0.609204334603836,6.631988862888258,8.496166133649881,496.0423508091629,0.6704446115578493,4618.370118031998,7.404027436053103e-06,1845.8051524990167,20367.52406739346,702.5641643615035,1494.81782183717,276.04441443024774,2017.151120709485,25.18973907561853,1262.0052100170508,0,0,0
145,101,4,1069,1069,53,145,145,1,0,0,360,7060,2640,20449.62288575036,0.6093884005294999,6.63145899661477,8.496726902290975,496.0438339493674,0.6705606015313734,4618.143050192407,7.353314919367808e-06,1845.8837001811376,20367.666062332846,702.5915166395248,1494.8516950376352,276.0695610548339,2017.2912745218332,25.19415375462639,1262.0702767096643,0,0,0
146,101,4,1076,1076,54,146,146,1,0,0,350,7050,2630,20449.67525738394,0.6095223907572705,6.63143876488799,8.49760053649626,495.9737889680229,0.6701099082839074,4617.459125220441,7.303292368895918e-06,1845.2409099961365,20364.512850336607,702.4366265790785,1494.4429339226863,275.93876369313193,2016.7062411242605,25.188888218196304,1261.7919344272707,0,0,0
147,101,4,1083,1083,55,147,147,1,0,0,340,7040,2620,20449.990434806263,0.6095247393079443,6.631350518149293,8.497480918381054,495.9065299673458,0.670101193781565,4617.462284505106,7.25394579883581e-06,1845.1507962322773,20363.173269884726,702.357979259701,1494.2793560525422,275.93659924778467,2016.5782968684841,25.190222805117024,1261.7039254267265,0,0,0
148,101,4,1090,1090,56,148,148,1,0,0,330,7030,2610,20451.34165011553,0.6096040091311021,6.630993874755445,8.49753887259246,495.76422523375174,0.6699681357020453,4617.290930733733,7.205261598843624e-06,1844.8490396358397,20360.047709811435,702.1644326046794,1493.8777659108619,275.91953311151457,2016.0932193159374,25.190902089778803,1261.3790743871605,0,0,0
149,101,4,1098,1098,57,149,149,1,0,0,320,7020,2600,20454.46818255401,0.6092912020431718,6.630177251850698,8.494506726035677,495.71688486834813,0.6698144219489781,4617.963505548511,7.157226521517999e-06,1844.8204103151693,20359.25246674317,702.1132649908121,1493.791079895096,275.836384474688,2016.1252341664551,25.183509391756562,1261.432791532079,0,0,0
150,101,4,1105,1105,58,150,150,1,0,0,310,7010,2590,20454.295025821117,0.6092996241479,6.630215814157962,8.494590493856172,495.55076989979005,0.6696389709673711,4617.861280213183,7.1098276703821185e-06,1844.4338187318856,20355.53826157803,701.8791831884121,1493.3120218623442,275.81184998598775,2015.530642512031,25.18337841548737,1261.0505736208704,0,0,0
151,101,4,1113,1113,59,151,151,1,0,0,300,7000,2580,20457.12414746629,0.6089742843194408,6.629476431742032,8.49158270668054,495.57892931120824,0.6695389866593097,4618.556411470434,7.063052488340131e-06,1844.537733002161,20356.25267975862,701.934850825987,1493.4286399524417,275.7250995780042,2015.8500168173457,25.176010167290134,1261.3075552079606,0,0,0
152,101,4,1120,1120,60,152,152,1,0,0,290,6990,2570,20447.622169482114,0.608940197169946,6.632244606953657,8.494861467756841,495.4963009895944,0.6691668468004411,4618.040415153092,7.627330944052355e-06,1843.7644535081863,20352.581731449314,701.7421704285147,1492.9505723458417,275.6400287938722,2015.1512163968948,25.174933885305812,1260.998828137957,0,0,0
153,101,4,1127,1127,61,153,153,1,0,0,280,6980,2560,20448.996840562668,0.6089535981923736,6.63188027500115,8.494462165556525,495.46694277551586,0.6692114618099928,4618.063546450626,7.577802821039028e-06,1843.7877966849824,20352.162100025103,701.7232993934329,1492.9114295061606,275.6405555233872,2015.210815581638,25.17617652339827,1261.0284461016984,0,0,0
154,101,4,1134,1134,62,154,154,1,0,0,270,6970,2550,20450.74087072605,0.6090529942337851,6.631420329612622,8.494524280726736,495.507043570574,0.6693004586718759,4617.933124291272,7.528913770580712e-06,1843.9080682986971,20353.01172074001,701.8015452511565,1493.0427351461342,275.6410994158487,2015.4917899214374,25.178542860883926,1261.2093386158165,0,0,0
155,101,4,1142,1142,63,155,155,1,0,0,260,6960,2540,20449.45613127196,0.6091240581328127,6.631745379475124,8.495406548294763,495.57449519540563,0.6694573907331616,4617.82646804035,7.480651502820579e-06,1844.0584317462483,20354.358051971227,701.9152829994614,1493.2405444101253,275.6620233473588,2015.8588762906745,25.182968184179604,1261.4581351519794,0,0,0
156,101,4,1150,1150,64,156,156,1,0,0,250,6950,2530,20450.01578340327,0.6090581849129093,6.631592563496261,8.494752233317945,495.5550056769417,0.6695121107481413,4617.979323864931,7.433004041019175e-06,1844.1096395113684,20354.19790198402,701.910304342639,1493.2371795703652,275.65927791847247,2015.9804594780383,25.183462265635033,1261.5373877433028,0,0,0
157,101,4,1157,1157,65,157,157,1,0,0,240,6940,2520,20440.88480702658,0.6089899555510032,6.634251971271388,8.49765331357541,495.31887006910256,0.6693399116207125,4617.857574123227,7.385959711645636e-06,1843.4259472172373,20348.568996356422,701.5518871783423,1492.504917500401,275.67993601751846,2014.9920152038092,25.188080865118472,1260.9334008108908,0,0,0
158,101,4,1164,1164,66,158,158,1,0,0,230,6930,2510,20431.82466054143,0.6090977167366779,6.636891445819912,8.501798041066998,495.24741942501464,0.6695660370884319,4617.646545929138,7.339507134842833e-06,1843.2600204157413,20346.946469272316,701.4579605733885,1492.3006083359987,275.79188655494283,2014.7588462344006,25.20080783531325,1260.77665509985,0,0,0
159,101,4,1171,1171,67,159,159,1,0,0,220,6920,2500,20431.86526588734,0.6090773432599267,6.6368696786741594,8.501612273475669,495.29247727470886,0.6696702061004705,4617.701620592199,7.293635215250065e-06,1843.4004545206747,20347.97751330067,701.5424780414488,1492.457395230132,275.7914281064228,2015.0922995268793,25.20238632108005,1261.0053614993362,0,0,0
160,101,4,1178,1178,68,160,160,1,0,0,210,6910,2490,20429.2594040861,0.6092552228359137,6.63753387199026,8.503698723538514,495.33888327156984,0.6699214814379638,4617.4677004395835,7.248333133167766e-06,1843.5426857304954,20348.990481748227,701.6311951797857,1492.6091569683274,275.8584536716944,2015.3856090863696,25.211007959387448,1261.182030458929,0,0,0
161,101,4,1185,1185,69,161,161,1,0,0,200,6900,2480,20430.451145516974,0.6093414618717393,6.637214069570169,8.503853931999947,495.38619135915565,0.6700242929823881,4617.356806152198,7.203590336049447e-06,1843.6743905792225,20349.991837456924,701.7193313725431,1492.7613430444883,275.8615221437372,2015.6968518682647,25.213588383922197,1261.3861581948677,0,0,0
162,101,4,1193,1193,70,162,162,1,0,0,190,6890,2470,20432.10679196096,0.6093883791376489,6.636774182698575,8.503585328302862,495.3662143556972,0.6700817111941214,4617.3328821339865,7.159396530306813e-06,1843.7140890688763,20349.757155198426,701.7146018864839,1492.747743749537,275.8643845296165,2015.7899702827717,25.215263977558557,1261.4358124124565,0,0,0
163,101,4,1201,1201,71,163,163,1,0,0,180,6880,2460,20433.730052472707,0.6093552058305615,6.636342820615353,8.502792361684929,495.4404556490095,0.6701149048815844,4617.366805873372,7.115741673414697e-06,1843.8600773374676,20351.212395207483,701.8353318662589,1492.9629545688372,275.8290134624433,2016.2009441000268,25.214311130582967,1261.7330667296371,0,0,0
164,101,4,1208,1208,72,164,164,1,0,0,170,6870,2450,20431.951818917645,0.6093987982888508,6.63679307105642,8.503648249812343,495.44353247810665,0.6702776428839574,4617.346987022856,7.072615966303093e-06,1843.9415832794064,20351.45507188358,701.8626463776359,1493.0128483594285,275.86771828836595,2016.3769336144367,25.21928923287525,1261.8402156962763,0,0,0
