ESN,Sensed_Altitude,Sensed_Mach,Sensed_Pamb,Sensed_Pt2,Sensed_TAT,Sensed_WFuel,Sensed_VAFN,Sensed_VBV,Sensed_Fan_Speed,Sensed_Core_Speed,Sensed_T25,Sensed_T3,Sensed_Ps3,Sensed_T45,Sensed_P25,Sensed_T5,Cycles_Since_New,Cycles_to_WW,Cycles_to_HPT_SV,Cycles_to_HPC_SV
101,17859.821515887343,0.4934695909814796,8.224584822883322,9.437581665243684,486.2183192417647,0.7348178960278964,5003.5171839872655,0.0,1805.898245530851,20130.680143286583,683.4110569863144,1462.66461678513,304.1889736103157,1972.4790024492527,27.024100410923754,1246.6124654605007,380,530,3710,8130
101,18463.946515887343,0.5126058288933596,8.225162360587536,9.471621630597419,492.2363760324243,0.7280886381208451,4989.305419093482,0.0,1808.0278630224952,20217.049854346984,691.3023027145142,1474.4377974365705,300.1201216726889,1987.2796588535214,26.868355877565257,1257.4912148302856,390,520,3700,8120
101,13031.750087315915,0.41793595799416766,9.560109928635232,10.644220453183934,497.62142676298646,0.7647187711352276,5072.441350378329,0.008427125023384314,1720.9689925955606,20038.916753083005,681.9553942106377,1450.4921310573225,317.8877649849256,1938.6930855134983,28.639415679392926,1260.722520411055,400,510,3690,8110
101,15424.607230173058,0.4646639718757829,8.94149393985128,10.134978037130864,517.0437564510014,0.7984226289067244,5072.647520194162,0.00012290712000645714,1831.7121220427684,20663.346537430163,721.5255551934994,1534.5892679866722,318.0117608231105,2067.5285286059616,28.466666290824953,1324.5507380333256,410,500,3680,8100
101,17505.946515887343,0.5052112133325896,8.393473747972294,9.674363217448194,502.71037853670686,0.7843844625549085,5002.415600935756,0.0,1850.2576499660138,20509.7070548758,708.73159357334,1513.6345471706827,315.4669826799525,2045.8364265575178,27.976821867641075,1292.7350171356388,420,490,3670,8090
101,13088.464373030201,0.45441296070852916,9.553388110494913,10.858079445728164,509.04596305706946,0.8272218837451517,5061.577794878254,0.0020390727216631718,1797.5239886982374,20451.257221904445,706.7383106064902,1504.5372679659797,337.06385571160615,2016.949193993936,30.19719459624454,1294.5687218820628,430,480,3660,8080
101,15192.178658744486,0.4824029708764003,9.15294633916055,10.436453329786755,497.0403553755538,0.8301164524749253,5057.573368035933,0.00045760269690002856,1820.4170674374902,20339.174786310847,697.3722504365736,1490.4404157432286,337.39185386531847,2007.3678597277853,29.887779880931294,1272.932538455145,440,470,3650,8070
101,13483.892944458772,0.45418795530323935,9.460591790479757,10.729619493809635,515.3783182335485,0.8432925431966799,5082.443485265444,0.0,1835.8743894682077,20666.242150509563,719.8502219814507,1533.5579799399613,339.6769957577762,2063.213176686341,30.29998259834548,1319.8712896668635,450,460,3640,8060
101,13364.464373030201,0.4552409639532698,9.50992811482118,10.789306857812736,501.9398455006334,0.8096884698190729,5050.93571801989,0.0021520638997740145,1777.150249884365,20282.430581692064,695.9266266330841,1482.333893835461,332.86282140729924,1986.3981970840018,29.8672582728064,1275.563666878016,460,450,3630,8050
101,17735.946515887343,0.509534598057147,8.27919130979603,9.583410383342299,513.5323101843503,0.7735476335509477,5006.975218733932,0.0,1861.6455989256058,20692.474863676685,722.8653831347141,1538.975273597197,307.38707118859344,2080.610145406819,27.496961980346796,1319.558303517414,470,440,3620,8040
101,14610.464373030201,0.48041396388024554,9.08422524916638,10.44175674270804,509.78584429858245,0.8516010050180254,5061.453300961576,0.0,1868.3483792001273,20681.705821467975,718.4943420122094,1535.8843492114497,341.98749545804066,2073.421012393987,30.274285339333197,1312.5795585830817,480,430,3610,8030
101,21119.071515887343,0.5558474601330122,7.141783933222062,8.538917384663575,459.9629343273519,0.612370410514761,4862.300577818527,0.001158640170117575,1728.9181411682905,19475.030781735204,644.4088125684451,1377.0492390555216,266.068725065879,1849.2680394104198,24.104960452371447,1162.376584029444,490,420,3600,8020
101,14589.178658744486,0.4350719612840716,9.338160214510095,10.418523173353936,501.8034650758897,0.7995562394406296,5199.596643505492,0.0,1802.4174955200576,20365.425177694586,700.0710372793762,1493.9960400423754,326.2310545387314,2011.1565662953399,29.11762265000974,1286.80223006158,500,410,3590,8010
101,15375.607230173058,0.47198095824076064,9.074863429792568,10.293309996895246,503.0984464911522,0.804423077678064,5056.887694506856,0.00025344784840484287,1810.2593446695957,20395.846950740943,703.1666689774104,1498.7702467483825,325.4874621515906,2019.094121189613,29.069262614942044,1288.4200990819984,510,400,3580,8000
101,13990.464373030201,0.4591199703731328,9.387543314007875,10.62786106858964,517.0917430566891,0.8386271244597623,5074.486781551686,0.00020089098080067143,1835.1650096892304,20682.77025627126,722.107532076125,1536.8507143469826,334.97369755025073,2070.7067987800847,29.950993063886962,1326.1965385008068,520,390,3570,7990
101,15493.321515887345,0.4854539729871541,9.01676377990724,10.312013889679772,489.63197773479135,0.7904798447877089,5028.206715786774,0.0011976962591913284,1783.565281380416,20111.194639913738,684.1000215155917,1460.928675640791,325.4268450794788,1964.5107566236363,29.09834534835492,1249.52156201465,530,380,3560,7980
101,18493.196515887343,0.5204178408803305,8.1780290997633,9.473254519342502,489.8974242643602,0.7567520203829031,4976.806891443264,0.0,1825.9254804715067,20234.836156657446,691.3771984069102,1478.0181919261813,307.9480037021134,1998.7544550508958,27.416901981675185,1259.3679379350235,540,370,3550,7970
101,15121.035801601629,0.475445959312963,9.075908341151337,10.345748071306529,515.5202600293444,0.8362995839409982,5072.986864617303,0.0,1860.6470312963652,20735.880403134022,724.4712038515866,1544.2533258165588,332.80622959974596,2086.348283170351,29.64633278192365,1327.5426744734154,550,360,3540,7960
101,18061.946515887343,0.5122435853900275,8.12743645247798,9.438379125064671,500.32412200148633,0.7598956707536879,4978.870921485856,0.0,1839.646407856341,20433.587230447873,705.1530079946729,1504.4542710440862,305.91691341659424,2034.364120144567,27.308260587436628,1286.1655580926897,560,350,3530,7950
101,14191.892944458772,0.4761119677768907,9.313590080517681,10.647861140885494,516.9433280628108,0.8449030801102045,5054.553090206223,0.0001955087802329714,1843.5799035380921,20703.841928261067,723.5385969629311,1539.8575018586616,337.23584231932745,2075.272140631435,30.193054297131216,1325.0356283242952,570,340,3520,7940
101,17648.571515887343,0.5044394598426184,8.331704565679503,9.606473996528713,495.6805219721143,0.7504934895355104,4969.810038559422,0.0003110459747035375,1803.1980162519187,20250.414904542053,694.6572623522163,1480.637338936886,304.2991894173773,1998.1589744847731,27.30436748015139,1269.7352957778076,580,330,3510,7930
101,17780.071515887343,0.511629339967843,8.271528391196552,9.584423415577058,496.85068264348,0.7375325280634162,4988.547276638271,0.0,1818.8416224411624,20322.346425048127,698.5756313211966,1488.971795251625,303.6361144114085,2009.034244897952,27.294990414864536,1272.0190095818243,590,320,3500,7920
101,14539.464373030201,0.4562489572597022,9.235564156980434,10.425267790784321,507.5392608329551,0.8305062636840302,5103.138189530241,0.0,1838.0701075452137,20558.139114370137,711.8688496139351,1520.3898192061213,334.10465947914065,2053.304977750077,29.72130021772464,1308.629830881772,600,310,3490,7910
101,15201.607230173058,0.48388795780322846,9.024037202635359,10.344751694367305,490.2913231023045,0.7810801438771364,5040.556416473087,0.00010202552691121429,1785.088120189963,20134.766546067018,685.3177654256187,1463.5682432015067,324.4744498935898,1967.706003504592,29.11918270899962,1251.5260455611951,610,300,3480,7900
101,14983.750087315915,0.48366297262094315,9.137057959402783,10.459314911730818,486.9473081615714,0.7735128969912887,5081.54682583183,0.0,1782.130899116371,20079.566499793687,680.962173843888,1455.9325983152062,325.01841065576855,1956.5322461074647,29.238961254970032,1243.043233783341,620,290,3470,7890
101,18361.821515887343,0.5118025892497858,8.244016762992546,9.492527530751138,492.45434701167306,0.7316236961187726,4990.832089978181,0.0,1808.6207902034223,20222.18090404747,692.3222508787647,1476.4520993745768,300.21783016816545,1994.8603761993913,26.98540381331498,1263.4430681849044,630,280,3460,7880
101,18294.696515887343,0.5005649660797676,8.25681453133675,9.447816496721542,495.2565520289571,0.758523075318229,4994.350903639785,0.00031399572364845,1822.212713148932,20302.8634133555,697.3097705050842,1487.9852211956595,305.803869626022,2015.5252242710353,27.2499892212135,1276.785554745143,640,270,3450,7870
101,19575.946515887343,0.5183309667827448,7.913088082735437,9.124675153207386,467.2350094054152,0.6796832630268567,4991.076252827531,0.0,1763.5310186106228,19704.39225129345,657.3504090282181,1408.3813264921546,288.01838305688665,1902.5873734650547,25.873564176348374,1198.7810888977776,650,260,3440,7860
101,14479.035801601629,0.4688489704476556,9.270600004036737,10.532243594678334,514.7347175478336,0.8486278831733867,5068.120356739558,0.0,1850.5960168143288,20694.85771441768,722.3813074426505,1539.2828346129268,337.8144634966581,2079.883514310306,30.132853663938096,1326.122088628353,660,250,3430,7850
101,17658.821515887343,0.5124640899794063,8.318675253180963,9.642743627948175,496.23170352513387,0.773095089139754,4971.541478171397,0.000195038136469375,1823.9058256631758,20323.462838127976,698.6542030403552,1490.3871129617519,312.21862810546065,2015.2767483370046,27.88442092805491,1275.022605625986,670,240,3420,7840
101,12842.321515887345,0.45678896576204936,9.663859735326506,10.986830790798725,484.98318758764987,0.7896374420971514,5016.195082238161,0.005813660426225129,1729.6570295512936,19881.45340892756,669.9620972145296,1429.6938847049792,333.97884725576466,1913.3673591157294,30.112059017274497,1229.5216473863363,680,230,3410,7830
101,15191.321515887345,0.4739699609794408,9.154560595440808,10.391305991848995,495.25533284725617,0.8213798391544934,5072.269764841729,0.0,1820.4367696302672,20318.699647257163,695.9166727215054,1489.2680577729134,333.49226003910786,2012.7620416538593,29.698063376892218,1277.813342284042,690,220,3400,7820
101,15532.750087315915,0.48088196358549207,8.983029537140943,10.255711164032382,513.737122235114,0.8311342378629105,5083.447497358145,0.0,1860.6565703061465,20705.746126929465,723.0118196166504,1541.395060921485,329.81859323632585,2086.4319672009938,29.459140149662314,1326.697385571453,700,210,3390,7810
101,14255.035801601629,0.44665496596307025,9.071624763600552,10.413410624752277,490.3973582845345,0.6029747637795492,5003.1503267868775,0.008318473740829085,1733.4206534990278,19953.814952137844,653.7829424188824,1353.4630519461805,260.2356575871781,1785.977732216666,25.338843551547566,1191.9911634024888,710,200,3380,7800
101,11914.321515887345,0.4532969637857637,9.876454760437031,11.262063001044705,510.40263142904394,0.8386843493754451,5033.7732038267,0.0032685151496462,1780.7505515681369,20415.883911728695,706.2805798924372,1501.1492265007703,342.27185313165455,2012.8877620001138,30.98950865965897,1298.3056982429796,720,190,3370,7790
101,13345.892944458772,0.4631789711121623,9.49979102575215,10.833721130741209,479.8696709032328,0.7489431069853153,5040.479186357161,0.003972845073173086,1707.4957419041637,19739.135334826384,661.7012752731588,1411.2076243978804,321.38340977279466,1885.7840182058328,29.265815953319407,1212.9908498000132,730,180,3360,7780
101,13587.892944458772,0.4608029671230107,9.40991450226554,10.719668093692292,518.8192110384007,0.8474141763910525,5078.18653867774,0.0011728728932167713,1838.5821444371177,20718.330703711377,724.9133566333203,1542.8316651311054,336.9963781862762,2082.020400100098,30.272824270733377,1334.2403440894345,740,170,3350,7770
101,15558.464373030201,0.47582396451954795,8.993449558863073,10.230266969930302,478.4153466431575,0.7440615727706986,5031.612639986325,0.0015460888934795143,1735.3258685633994,19797.624399980527,665.1633745538594,1420.4228934028556,313.4938334649961,1909.4147288999213,28.322053411690213,1220.4113394220392,750,160,3340,7760
101,15488.035801601629,0.47592296783451987,9.011700825574339,10.254589373578272,478.70329338848245,0.7460689761390977,5031.3895601470695,0.0015460888934795143,1735.7829387851223,19803.512187005428,665.5757353758116,1421.217846363557,314.21294763701025,1910.548917018544,28.39393907135874,1221.2184178518849,760,150,3330,7750
101,13152.321515887345,0.461414961006348,9.59480363253563,10.92339601811429,523.0184649396065,0.8669843400268603,5066.763163826697,0.0037503692661452143,1847.30049723559,20801.078454717117,730.6268470051936,1554.2437882147983,342.9949957310519,2098.998701320183,30.8190511671671,1346.344464266362,770,140,3320,7740
101,12769.178658744486,0.46017297050821393,9.688053500438846,11.038618005344057,486.16864897009447,0.753326191419539,5054.033391423459,0.0024667207522786282,1713.2779782904204,19855.356516105596,669.9244734058879,1426.3975098758008,323.26252878446087,1905.5551844092265,29.613074095081043,1228.673086831602,780,130,3310,7730
101,13361.321515887345,0.4650329554936336,9.508706998025835,10.854212718680943,515.8425869453455,0.8458532311286471,5054.893905123431,0.0007113079966307286,1823.7643990527736,20629.70803335305,719.8313547847271,1530.9394331694366,338.61754381988777,2063.805030805678,30.53327430593455,1323.492843662568,790,120,3300,7720
101,17617.321515887343,0.503919707340177,8.33980287114216,9.61333741530996,495.80309798437963,0.753036435819114,4970.564241728795,0.0003110459747035375,1803.4274043657492,20252.342138792956,695.5365714112569,1482.2990619210382,303.9067841827608,2005.5982455698006,27.377612698005883,1275.6440585500943,800,110,3290,7710
101,11905.607230173058,0.44558395990342364,9.881133645101926,11.209141417488254,473.03920162007483,0.7354937088498651,5018.63912376169,0.014102272024310957,1655.4320834899029,19466.901266233628,645.4965613786031,1376.0812571471135,320.8783875821302,1832.833038254163,29.446616914748727,1189.7737983291051,810,100,3280,7700
101,11919.464373030201,0.4594259593320365,9.873390189095272,11.292940558484068,486.52314076186343,0.8268494495908626,5020.441653809132,0.004624564025605528,1750.5940233720953,19975.739168051692,674.9713496964094,1442.5703668159726,347.70316698064204,1934.389869517371,31.32669569671668,1238.9862233353062,820,90,3270,7690
101,17564.071515887343,0.5058333368124327,8.378410899811753,9.65931903003613,502.4789961173583,0.7864000705550642,5001.399222720897,0.0,1850.0590064960147,20503.660264764,709.8022754862554,1515.396968417234,313.85778195257376,2057.3713441946293,28.044047626267083,1301.8002641242365,830,80,3260,7680
101,14409.178658744486,0.47984697576118834,9.181406397832973,10.5372060931838,472.7984211864474,0.7669802165853443,4968.583732793175,0.009500536534702116,1717.6815248787304,19648.577279604815,655.3316771311854,1401.1377365267133,324.59719172502383,1881.1239594451401,29.245596480962693,1202.2949626363145,840,70,3250,7670
101,17648.571515887343,0.517448960532423,8.327648175633586,9.680158254353998,495.72379890645135,0.8188120057448399,4971.741787322518,0.0,1866.013791338702,20454.942241084613,704.2512703152869,1508.802501364623,325.85031383141916,2052.709627769984,28.774815515190898,1289.5576641669359,850,60,3240,7660
101,18615.071515887343,0.5115978454323372,8.125138954483532,9.370146553773074,485.99053613631025,0.7309062370569971,4998.025142640011,0.0,1808.5380512061292,20126.958004417836,685.5214731128879,1465.262848044061,299.62503086282004,1987.2112987038502,26.918367291573205,1255.6927597778315,860,50,3230,7650
101,18492.821515887343,0.5132200845600924,8.177239309091568,9.438508535872728,482.58604953136705,0.7255358644033598,4989.876927094843,0.0,1797.8345237020892,20042.374759971455,680.0713664073796,1454.141130222878,299.3170852789347,1970.6519256767353,26.96088423842548,1245.496520606474,870,40,3220,7640
101,13560.892944458772,0.4648709649702953,9.40596605159721,10.744275456303109,514.596916195641,0.8329970588382146,5035.633154527465,0.0022981449794113287,1813.0534841571668,20573.564045190145,716.9594808782398,1523.796033924609,333.8367180284862,2055.0140451566626,30.157377531375893,1319.9049273973346,880,30,3210,7630
101,17390.446515887343,0.5148817204953989,8.459701465439585,9.802997239970091,493.15178771059516,0.7761284106838925,4990.5055222755045,0.0001841202874688875,1820.3331456031642,20268.724692891243,695.0790936278235,1484.2583720308512,314.0851057024456,2010.9359623613077,28.220036092368105,1272.2058595956105,890,20,3200,7620
101,13617.607230173058,0.47201696583241687,9.370212262933666,10.754163509718433,502.7192443262433,0.8221506880099082,5044.088224149146,0.0018526014572585999,1803.7792724095016,20377.38704255321,702.1995228240578,1497.0614883710782,335.7447076817631,2018.3511115581566,30.291375235072604,1290.0161776186792,900,10,3190,7610
101,18400.607230173056,0.5332439660178384,8.01180159907204,9.436963778510606,489.25727213410846,0.6995779543945525,4931.048811853754,0.0008972704625533857,1779.803862394829,20081.747137451042,685.6181527266742,1458.5938417408968,291.0862834455017,1967.9055225533625,26.571225209263158,1248.4055504531593,910,0,3180,7600
101,13411.178658744486,0.4693349590475691,9.486910288548284,10.856457814655931,507.7725261144432,0.8481131947437638,5045.637186978534,0.0012804884123442,1815.919312503367,20482.65213561142,709.8026684774362,1511.642891806968,341.9073108976076,2039.4012198972048,30.836731696111052,1303.819211552435,920,890,3170,7590
101,17404.071515887343,0.4996514624999723,8.44012547781378,9.69980218914136,492.1204547499724,0.7376348221700055,4972.026896790443,0.0001920887675825,1785.1011792701263,20133.97937349068,688.5058832939391,1463.8783684426562,303.38596798991136,1976.6663986223948,27.410391002980333,1257.8090252336901,930,880,3160,7580
